file_Id,Time,R_R_M,G_R_M,B_R_M,R_L_M,G_L_M,B_L_M,PM2.5,PM10,SO2,NO2,O3,CO,T2m,BLH,U10,V10,TP,SP,T_500,RH_500,U_500,V_500,GP_500,T_700,RH_700,U_700,V_700,GP_700,T_850,RH_850,U_850,V_850,GP_850
20190622161625535.jpg,2019-6-22 16:00,169.2071446,196.43903659999998,201.6178524,59.34905117,63.219606000000006,40.5055646,19,48.0,3.0,18.0,175.0,0.2,36.70006184,2354.512847,0.657011867,1.476641041,0.0,100344.6951,-7.222675628999999,20.69190784,-0.15138218,-12.72047785,57079.8508,7.629026245,32.81940745,-2.4960748059999998,-8.07897028,30605.120810000004,20.10292698,38.3156566,0.141394254,0.9676168390000001,14585.935319999999
20191228141317975.jpg,2019-12-28 14:00,178.7844895,186.6119768,185.3942515,111.807399,94.45269579,74.66447724,99,147.0,27.0,81.0,15.0,2.2,3.421795005,578.3315859,-1.3291530059999999,0.128697791,0.0,101628.5814,-28.32761944,59.90909286,25.545085999999998,1.416339725,53598.30732,-10.71400988,35.92991539,16.18954186,0.22374729399999999,29128.646810000002,-1.663503542,31.60085295,7.882504952000001,4.755831007,14228.712280000002
20200119104519828.jpg,2020-1-19 11:00,166.802231,184.0918065,186.6138322,151.47952469999998,135.4320771,103.8375983,22,77.0,5.0,30.0,51.0,0.6,1.928767955,367.27484530000004,0.9637660929999999,-0.359600806,0.0,102053.0373,-25.59962162,61.21594965,29.28287744,-10.22566719,53459.25182,-15.28418187,45.25077697,16.81879127,-4.227120673,28863.84892,-9.231749334,36.74691174,9.401866324,-2.060207613,14378.433619999998
20190706085908423.jpg,2019-7-6 9:00,209.63980759999998,212.377562,210.9861557,29.84184872,31.41875603,26.53548418,2,2.0,2.0,6.0,57.0,0.2,23.75607357,1077.63522,1.474683943,-5.296265796,-1.7299999999999998e-18,99657.65927,-10.27994656,48.07131016,1.835691465,2.155010407,55593.06367,5.381649609,71.54049394,-1.47380845,0.075572479,29439.58744,13.43405056,83.50834701,-4.617440524,-6.392774364,13621.65579
20200118105447189.jpg,2020-1-18 11:00,186.74852969999998,190.9650149,185.76455380000002,87.66036603,81.30905129,73.00303217,123,121.0,5.0,81.0,12.0,2.1,-4.786063121000001,189.4398794,0.049583351,0.248403335,1.7299999999999998e-18,102254.1884,-28.09503411,100.36859040000002,27.15901684,0.247560235,53696.869810000004,-12.76203906,57.13255706,14.45840277,-1.623492982,29214.83483,-6.776412116,52.781468000000004,8.133158285,0.39400949399999996,14542.785880000001
20200213135643096.jpg,2020-2-13 14:00,180.3778935,184.9106301,180.14500139999998,78.83078282,72.47179724,65.0431291,184,131.0,4.0,30.0,72.0,1.6,8.669581751,482.1032212,-1.9299741940000001,0.7775209359999999,0.0,100870.087,-22.15665826,28.61818162,12.86726843,9.153250745,54503.790929999996,-3.9670849319999997,19.44879976,7.696548397999999,5.345964673,29324.36707,6.4917349060000005,34.90350361,2.871486814,2.830254591,14013.0649
20190603161426324.jpg,2019-6-3 16:00,171.925378,195.8018838,201.9273938,66.14149426,66.80844968,41.51883138,27,29.0,3.0,16.0,217.0,0.3,34.36027359,3582.02455,-0.837744545,1.0585376020000001,0.0,99647.55492000001,-12.49534042,7.27032498,13.18437228,-6.456303129,55747.16507,3.4820484310000004,44.916239000000004,7.010852986000001,-1.887759208,29764.215819999998,18.99476537,21.89713296,1.1197453659999999,0.903869756,13890.53256
20190901164418982.jpg,2019-9-1 17:00,202.3465639,206.5189441,199.7060734,31.5675076,32.9427017,27.27622733,13,48.0,3.0,10.0,168.0,0.4,33.36843903,1776.9650570000001,0.32581644600000004,2.122875919,0.0,100953.5047,-13.18023623,33.19537676,2.40328406,-6.955807922999999,56886.066889999995,4.710224619,55.38355166,-0.006584471,-3.262707784,30881.826610000004,17.68232417,44.18004409,2.565053781,3.784053142,14998.9702
20190915134703253.jpg,2019-9-15 14:00,201.0164798,203.51213769999998,200.8503261,42.11414931,38.54309353,32.40930507,31,47.0,1.0,27.0,119.0,0.5,28.28862437,827.7320073,1.258111033,1.678186458,0.0,100819.2086,-12.56232542,94.97777583,20.57294066,2.440853814,56437.516039999995,3.019687525,54.26330288,9.304546571,-4.393503793,30517.01199,16.2612195,41.26471273,7.51212894,-2.862001517,14714.385240000001
20190625131552262.jpg,2019-6-25 13:00,190.3719365,197.1572187,201.7243236,77.85152151,76.21765348,54.318857900000005,55,98.0,8.0,26.0,277.0,0.8,36.47527878,2523.850344,0.260541054,4.341013361,0.0,100262.7121,-9.264358931,43.88610671,3.0902041110000003,10.53058199,56936.77299,7.9173207020000005,46.14019974,4.578009026,4.540456394,30532.25535,19.58507316,56.39980873,1.5006020169999998,7.113203512,14517.48299
20191006075504738.jpg,2019-10-6 8:00,194.4358043,205.0235725,208.61771919999998,57.59078957,54.36715133,42.80234978,6,21.0,3.0,38.0,8.0,0.3,10.69083719,61.82560065,-0.004950652,-0.033120296,0.0,102332.955,-15.38278526,73.26105176,18.21651462,1.743711884,56372.04999,0.235233247,42.26352336,5.49045121,-3.246914652,30638.334880000002,5.05464187,32.85088395,1.566422662,1.403818714,15277.688999999998
20191121135030094.jpg,2019-11-21 14:00,185.5538044,194.3983368,196.4968437,81.16756486,73.71097487,63.34911929,82,178.0,8.0,74.0,5.0,1.3,6.208863687000001,426.3751341,-1.199421185,0.282371836,0.0,102177.1001,-23.34035171,44.72304129999999,11.81471935,1.175873985,54674.98505,-8.772780393,91.97392369,6.4878175989999995,2.999872037,29805.841889999996,-0.278293006,80.88746384,7.732420812999999,9.216721488,14793.32146
20190703113005711.jpg,2019-7-3 12:00,143.32863380000003,184.9136815,199.0177132,99.47210648,102.4080018,63.81386598,16,,1.0,26.0,166.0,0.5,34.15228359,2248.398376,0.573572358,0.523439506,-3.47e-18,100291.1473,-9.374208926,16.762169,3.373087848,-8.295065382,56804.74211,6.668479003,35.79335892,1.06604599,-4.145454,30468.59217,18.92941581,48.40293226,0.962797407,-1.494458021,14490.4005
20190607080003374.jpg,2019-6-7 8:00,190.0871257,195.83789480000002,195.2217388,35.47565164,35.78986304,28.81233483,64,,3.0,22.0,100.0,0.7,22.66237031,590.8871674,1.212249883,1.599511995,0.0,100404.0229,-12.25746861,24.38791269,10.02130669,-6.109934664,56294.80872000001,8.048259469,41.04065595,8.691257097000001,-5.252401819,30139.44044,16.02455305,64.46189618,7.80489046,-3.9526601460000004,14176.602469999998
